"refID","FullReference","groupID","context","year","agent","agentSubtype","agentSubtype_C","agentDetails","agentSuptypeDC1","targetSpecies","ageDC1","ageMonths","infMode","sampStrategy","sampStrategy_C","sampUnit","sampUnit_C","sampUnitSize","route","route_C","dose","intervention","targetLab","labTest","labTest_others","labTest_C","reagents","testLimit","timePoint","nTested","nTruePositive","nTrueNegative","nPositive","nNegative","sensitivity","specificity","UCI_Sen","LCI_Sen","UCI_Spe","LCI_Spe","crossReactivity","rowID","uniqueID","matrix","studyType","ShortBibliography","Author","Title","Abstract","publicationYear"
59751,"Gallardo, C., Nieto, R., Soler, A., Pelayo, V., Fernández-Pinero, J., Markowska-Daniel, I., Pridotkas, G., Nurmoja, I., Granta, R., Simón, A., Pérez, C., Martín, E., Fernández-Pacheco, P., Arias, M. (2015).  Assessment of African swine fever diagnostic techniques as a response to the epidemic outbreaks in eastern european union countries: How to improve surveillance and control programs Journal of Clinical Microbiology, 53(8),  2555",5,"Diagnostic test validation",2015,"African swine fever virus","","","","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Natural infection","Convenience sampling","","animal","",295,"not investigated/not given/not relevant","","not investigated/not given/not relevant","Reference test OIE certified","Nucleic acid","Reverse-transcription PCR (RT-PCR)","","OIE","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,295,295,0,291,4,"98.6","",NA,NA,NA,NA,"not investigated/not given/not relevant",1143,"597515","Other//Other_C","comparison","Gallardo, et al. 2015.","Gallardo, C., Nieto, R., Soler, A., Pelayo, V., Fernández-Pinero, J., Markowska-Daniel, I., Pridotkas, G., Nurmoja, I., Granta, R., Simón, A., Pérez, C., Martín, E., Fernández-Pacheco, P., Arias, M.","Assessment of African swine fever diagnostic techniques as a response to the epidemic outbreaks in eastern european union countries: How to improve surveillance and control programs","This study represents a complete comparative analysis of the most widely used African swine fever (ASF) diagnostic techniques in the European Union (EU) using field and experimental samples from animals infected with genotype II ASF virus (ASFV) isolates circulating in Europe. To detect ASFV, three different PCRs were evaluated in parallel using 785 field and experimental samples. The results showed almost perfect agreement between the Universal ProbeLibrary (UPL-PCR) and the real-time (<U+03BA>=0.94 [95% confidence interval {CI}, 0.91 to 0.97]) and conventional (<U+03BA>=0.88 [95% CI, 0.83 to 0.92]) World Organisation for Animal Health (OIE)-prescribed PCRs. The UPL-PCR had greater diagnostic sensitivity for detecting survivors and allows earlier detection of the disease. Compared to the commercial antigen enzyme-linked immunosorbent assay (ELISA), good-to-moderate agreement (<U+03BA>=0.67 [95% CI, 0.58 to 0.76]) was obtained, with a sensitivity of 77.2% in the commercial test. For ASF antibody detection, five serological methods were tested, including three commercial ELISAs, the OIE-ELISA, and the confirmatory immunoperoxidase test (IPT). Greater sensitivity was obtained with the IPT than with the ELISAs, since the IPT was able to detect ASF antibodies at an earlier point in the serological response, when few antibodies are present. The analysis of the exudate tissues from dead wild boars showed that IPT might be a useful serological tool for determining whether or not animals had been exposed to virus infection, regardless of whether antibodies were present. In conclusion, the UPL-PCR in combination with the IPT was the most trustworthy method for detecting ASF during the epidemic outbreaks affecting EU countries in 2014. The use of the most appropriate diagnostic tools is critical when implementing effective control programs. Copyright © 2015, American Society for Microbiology. All Rights Reserved.",2015
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",1,"Diagnostic test validation",NA,"African swine fever virus","strain","","attenuated ASFV Spanish isolate E75 CV14","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",6,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","Ken08/Tk2.1-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,4,4,NA,NA,NA,"75","",NA,NA,NA,NA,"not investigated/not given/not relevant",1144,"598101","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",1,"Diagnostic test validation",NA,"African swine fever virus","strain","","attenuated ASFV Spanish isolate E75 CV14","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",6,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","Ken06/Bus-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,4,4,0,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",1145,"598101","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",1,"Diagnostic test validation",NA,"African swine fever virus","strain","","attenuated ASFV Spanish isolate E75 CV14","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",6,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","Arm07-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,4,4,0,NA,NA,"75","",NA,NA,NA,NA,"not investigated/not given/not relevant",1146,"598101","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",1,"Diagnostic test validation",NA,"African swine fever virus","strain","","attenuated ASFV Spanish isolate E75 CV14","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",6,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","Moz64-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,4,4,0,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",1147,"598101","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",1,"Diagnostic test validation",NA,"African swine fever virus","strain","","attenuated ASFV Spanish isolate E75 CV14","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",6,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","E70-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,4,4,0,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",1148,"598101","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",1,"Diagnostic test validation",NA,"African swine fever virus","strain","","attenuated ASFV Spanish isolate E75 CV14","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",6,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","MwLil20/1-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,4,4,0,NA,NA,"100","",NA,NA,NA,NA,"not investigated/not given/not relevant",1149,"598101","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",2,"Diagnostic test validation",NA,"African swine fever virus","strain","","","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",778,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","MwLil20/1-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,778,0,778,NA,NA,"","99.4",NA,NA,NA,NA,"not investigated/not given/not relevant",1150,"598102","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",2,"Diagnostic test validation",NA,"African swine fever virus","strain","","","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",778,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","E70-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,778,0,778,NA,NA,"","99.2",NA,NA,NA,NA,"not investigated/not given/not relevant",1151,"598102","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",2,"Diagnostic test validation",NA,"African swine fever virus","strain","","","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",778,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","Moz64-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,778,0,778,NA,NA,"","99.2",NA,NA,NA,NA,"not investigated/not given/not relevant",1152,"598102","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
59810,"Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M. (2013).  Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests Veterinary Microbiology, 162(1),  32",2,"Diagnostic test validation",NA,"African swine fever virus","strain","","","not investigated/not given/not relevant","PIG - Pig (Sus scrofa domesticus) ","not investigated/not given/not relevant",NA,"Experimental infection","Census","","holding","",778,"intramuscular","","10^2 50% tissue culture infectious doses per ml (TCID50/ml)","Reference test OIE certified","Antigen","Enzyme linked immunosorbent assay (ELISA)","","Arm07-ELISA","not investigated/not given/not relevant","not investigated/not given/not relevant",NA,778,0,778,NA,NA,"","99.8",NA,NA,NA,NA,"not investigated/not given/not relevant",1153,"598102","Serum","Reference test OIE certified","Gallardo, et al. 2013.","Gallardo, C., Soler, A., Nieto, R., Carrascosa, A.L., De Mia, G.M., Bishop, R.P., Martins, C., Fasina, F.O., Couacy-Hymman, E., Heath, L., Pelayo, V., Martín, E., Simón, A., Martín, R., Okurut, A.R., Lekolol, I., Okoth, E., Arias, M.","Comparative evaluation of novel African swine fever virus (ASF) antibody detection techniques derived from specific ASF viral genotypes with the OIE internationally prescribed serological tests","The presence of antibodies against African swine fever (ASF), a complex fatal notifiable OIE disease of swine, is always indicative of previous infection, since there is no vaccine that is currently used in the field. The early appearance and subsequent long-term persistence of antibodies combined with cost-effectiveness make antibody detection techniques essential in control programmes. Recent reports appear to indicate that the serological tests recommended by the OIE for ASF monitoring are much less effective in East and Southern Africa where viral genetic and antigenic diversity is the greatest. We report herein an extensive analysis including more than 1000 field and experimental infection sera, in which the OIE recommended tests are compared with antigen-specific ELISAs and immuno-peroxidase staining of cells (IPT). The antibody detection results generated using new antigen-specific tests, developed in this study, which are based on production of antigen fractions generated by infection and virus purification from COS-1 cells, showed strong concordance with the OIE tests. We therefore conclude that the lack of success is not attributable to antigenic polymorphism and may be related to the specific characteristics of the local breeds African pigs. © 2012 Elsevier B.V.",2013
