refID;FullReference;groupID;country;diseaseStatus;year;agent;agentSubtypeType;agentDetails;targetSpecies;ageDC1;ageMonths;sampStrategy;sampUnit;sampUnitSize;route;testSubstanceCAT;dosageFreq;dosageInterval;dose;doseUnits;dayDose1;dayDose2;challengeType;challengeSubstance;challengeDose;challengeDoseUnits;challengeDay;lastVaccine;timePoint;experimentStatus;labTest;labDescription;labTarget;matrix;nTested;nPositive;testValue;testValueUnits;scaleMin;ScaleMax;deadUnits;mortalityTime;mortalityTimeUnits;efficacy;UCI_efficacy;LCI_efficacy;rowID;uniqueID;interventionType;dayDose1Std;dayDose2Std;challengeDayStd;timePointStd;experimentStatus2;ShortBibliography;Author;Title;Abstract;publicationYear
50109; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit (2012).  Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers Vaccine, 30(3),  647;4;Netherlands;Unknown;2010;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;8;not investigated/not given/not relevant;animal;10;SUBCUTANEOUS;Bovilis BTV8;2;21;1;millilitre;0;21;Challenged with the VBD-pathogen;OvBTV-8Ver1291007 07K07;10;milliliter;42;21;0;1st vaccination day;Virus Isolation (VI);not investigated/not given/not relevant;Virus;Animal blood;10;0;0;% POS, Virus Isolation (VI);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;288;501094;vaccine;-42;-21;0;-42;Not vaccinated/Before vaccination; van der Sluijs MTW, et al. 2012.; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit;Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers;The effect of vaccination with a commercial inactivated Bluetongue virus serotype 8 (BTV-8) vaccine on the ability of BTV-8 to cross the ruminant placenta was investigated in two experiments. Ten pregnant ewes (Experiment 1) or heifers (Experiment 2) were vaccinated according to the manufacturer's instructions. Three weeks after the completion of the vaccination schedule, all vaccinated animals were infected with BTV-8 together with ten non-vaccinated pregnant animals that served as challenged controls. Four additional pregnant animals received a mock challenge at the same time point. Three weeks after the challenge, the foetuses were collected. In the sheep experiment, the lambs of the vaccinated ewes and the mock infected ewes were negative in the virus isolation, whereas BTV-8 could be isolated from 11/23 lambs of 6/10 ewes in the BTV-8 challenged control group. The incidence and severity of BTV associated lesions, such as haemorrhages, meningitis/encephalitis and necrosis in the placentomes was significantly higher in the BTV-8 challenged control group. The rate of transplacental transmission was less in the cattle experiment: BTV-8 could be detected in 2/10 calves in the BTV-8 challenged control group. All other calves were negative.Vaccination clearly reduced transplacental transmission of BTV-8 in the sheep experiment, whereas in the cattle experiment, the incidence of transmission was too low to demonstrate a significant reduction of transmission by vaccination. However, the vaccine very effectively blocked viraemia, which suggests that the vaccine might prevent transmission in cattle as well.Transplacental transmission of BTV has serious economical consequences, due to the loss of progeny to the livestock industry. Vaccination can be an important aid in the reduction of these economic losses. © 2011 Elsevier Ltd.;2012
50109; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit (2012).  Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers Vaccine, 30(3),  647;4;Netherlands;Unknown;2010;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;8;not investigated/not given/not relevant;animal;10;SUBCUTANEOUS;Bovilis BTV8;2;21;1;millilitre;0;21;Challenged with the VBD-pathogen;OvBTV-8Ver1291007 07K07;10;milliliter;42;21;42;2nd vaccination day;ELISA, Competitive ELISA (C-ELISA);VMRD;Antibody;Blood serum (as part-nature);10;10;100;% POS, ELISA, Competitive ELISA (C-ELISA);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;289;501094;vaccine;-42;-21;0;0;Vaccinated, not challenged; van der Sluijs MTW, et al. 2012.; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit;Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers;The effect of vaccination with a commercial inactivated Bluetongue virus serotype 8 (BTV-8) vaccine on the ability of BTV-8 to cross the ruminant placenta was investigated in two experiments. Ten pregnant ewes (Experiment 1) or heifers (Experiment 2) were vaccinated according to the manufacturer's instructions. Three weeks after the completion of the vaccination schedule, all vaccinated animals were infected with BTV-8 together with ten non-vaccinated pregnant animals that served as challenged controls. Four additional pregnant animals received a mock challenge at the same time point. Three weeks after the challenge, the foetuses were collected. In the sheep experiment, the lambs of the vaccinated ewes and the mock infected ewes were negative in the virus isolation, whereas BTV-8 could be isolated from 11/23 lambs of 6/10 ewes in the BTV-8 challenged control group. The incidence and severity of BTV associated lesions, such as haemorrhages, meningitis/encephalitis and necrosis in the placentomes was significantly higher in the BTV-8 challenged control group. The rate of transplacental transmission was less in the cattle experiment: BTV-8 could be detected in 2/10 calves in the BTV-8 challenged control group. All other calves were negative.Vaccination clearly reduced transplacental transmission of BTV-8 in the sheep experiment, whereas in the cattle experiment, the incidence of transmission was too low to demonstrate a significant reduction of transmission by vaccination. However, the vaccine very effectively blocked viraemia, which suggests that the vaccine might prevent transmission in cattle as well.Transplacental transmission of BTV has serious economical consequences, due to the loss of progeny to the livestock industry. Vaccination can be an important aid in the reduction of these economic losses. © 2011 Elsevier Ltd.;2012
50109; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit (2012).  Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers Vaccine, 30(3),  647;4;Netherlands;Unknown;2010;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;8;not investigated/not given/not relevant;animal;10;SUBCUTANEOUS;Bovilis BTV8;2;21;1;millilitre;0;21;Challenged with the VBD-pathogen;OvBTV-8Ver1291007 07K07;10;milliliter;42;21;0;1st vaccination day;ELISA, Competitive ELISA (C-ELISA);VMRD;Antibody;Blood serum (as part-nature);10;0;0;% POS, ELISA, Competitive ELISA (C-ELISA);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;290;501094;vaccine;-42;-21;0;-42;Not vaccinated/Before vaccination; van der Sluijs MTW, et al. 2012.; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit;Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers;The effect of vaccination with a commercial inactivated Bluetongue virus serotype 8 (BTV-8) vaccine on the ability of BTV-8 to cross the ruminant placenta was investigated in two experiments. Ten pregnant ewes (Experiment 1) or heifers (Experiment 2) were vaccinated according to the manufacturer's instructions. Three weeks after the completion of the vaccination schedule, all vaccinated animals were infected with BTV-8 together with ten non-vaccinated pregnant animals that served as challenged controls. Four additional pregnant animals received a mock challenge at the same time point. Three weeks after the challenge, the foetuses were collected. In the sheep experiment, the lambs of the vaccinated ewes and the mock infected ewes were negative in the virus isolation, whereas BTV-8 could be isolated from 11/23 lambs of 6/10 ewes in the BTV-8 challenged control group. The incidence and severity of BTV associated lesions, such as haemorrhages, meningitis/encephalitis and necrosis in the placentomes was significantly higher in the BTV-8 challenged control group. The rate of transplacental transmission was less in the cattle experiment: BTV-8 could be detected in 2/10 calves in the BTV-8 challenged control group. All other calves were negative.Vaccination clearly reduced transplacental transmission of BTV-8 in the sheep experiment, whereas in the cattle experiment, the incidence of transmission was too low to demonstrate a significant reduction of transmission by vaccination. However, the vaccine very effectively blocked viraemia, which suggests that the vaccine might prevent transmission in cattle as well.Transplacental transmission of BTV has serious economical consequences, due to the loss of progeny to the livestock industry. Vaccination can be an important aid in the reduction of these economic losses. © 2011 Elsevier Ltd.;2012
50109; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit (2012).  Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers Vaccine, 30(3),  647;4;Netherlands;Unknown;2010;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;8;not investigated/not given/not relevant;animal;10;SUBCUTANEOUS;Bovilis BTV8;2;21;1;millilitre;0;21;Challenged with the VBD-pathogen;OvBTV-8Ver1291007 07K07;10;milliliter;42;21;63;After challenge;ELISA, Competitive ELISA (C-ELISA);VMRD;Antibody;Blood serum (as part-nature);10;10;100;% POS, ELISA, Competitive ELISA (C-ELISA);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;291;501094;vaccine;-42;-21;0;21;After challenge; van der Sluijs MTW, et al. 2012.; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit;Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers;The effect of vaccination with a commercial inactivated Bluetongue virus serotype 8 (BTV-8) vaccine on the ability of BTV-8 to cross the ruminant placenta was investigated in two experiments. Ten pregnant ewes (Experiment 1) or heifers (Experiment 2) were vaccinated according to the manufacturer's instructions. Three weeks after the completion of the vaccination schedule, all vaccinated animals were infected with BTV-8 together with ten non-vaccinated pregnant animals that served as challenged controls. Four additional pregnant animals received a mock challenge at the same time point. Three weeks after the challenge, the foetuses were collected. In the sheep experiment, the lambs of the vaccinated ewes and the mock infected ewes were negative in the virus isolation, whereas BTV-8 could be isolated from 11/23 lambs of 6/10 ewes in the BTV-8 challenged control group. The incidence and severity of BTV associated lesions, such as haemorrhages, meningitis/encephalitis and necrosis in the placentomes was significantly higher in the BTV-8 challenged control group. The rate of transplacental transmission was less in the cattle experiment: BTV-8 could be detected in 2/10 calves in the BTV-8 challenged control group. All other calves were negative.Vaccination clearly reduced transplacental transmission of BTV-8 in the sheep experiment, whereas in the cattle experiment, the incidence of transmission was too low to demonstrate a significant reduction of transmission by vaccination. However, the vaccine very effectively blocked viraemia, which suggests that the vaccine might prevent transmission in cattle as well.Transplacental transmission of BTV has serious economical consequences, due to the loss of progeny to the livestock industry. Vaccination can be an important aid in the reduction of these economic losses. © 2011 Elsevier Ltd.;2012
50109; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit (2012).  Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers Vaccine, 30(3),  647;4;Netherlands;Unknown;2010;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;8;not investigated/not given/not relevant;animal;10;SUBCUTANEOUS;Bovilis BTV8;2;21;1;millilitre;0;21;Challenged with the VBD-pathogen;OvBTV-8Ver1291007 07K07;10;milliliter;42;21;66;After challenge;Real-Time PCR (qualitative or quantitative);Targeting VP1 gene;Nucleic acid;Animal blood;10;0;29.99;Cq/Ct;NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;292;501094;vaccine;-42;-21;0;24;After challenge; van der Sluijs MTW, et al. 2012.; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit;Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers;The effect of vaccination with a commercial inactivated Bluetongue virus serotype 8 (BTV-8) vaccine on the ability of BTV-8 to cross the ruminant placenta was investigated in two experiments. Ten pregnant ewes (Experiment 1) or heifers (Experiment 2) were vaccinated according to the manufacturer's instructions. Three weeks after the completion of the vaccination schedule, all vaccinated animals were infected with BTV-8 together with ten non-vaccinated pregnant animals that served as challenged controls. Four additional pregnant animals received a mock challenge at the same time point. Three weeks after the challenge, the foetuses were collected. In the sheep experiment, the lambs of the vaccinated ewes and the mock infected ewes were negative in the virus isolation, whereas BTV-8 could be isolated from 11/23 lambs of 6/10 ewes in the BTV-8 challenged control group. The incidence and severity of BTV associated lesions, such as haemorrhages, meningitis/encephalitis and necrosis in the placentomes was significantly higher in the BTV-8 challenged control group. The rate of transplacental transmission was less in the cattle experiment: BTV-8 could be detected in 2/10 calves in the BTV-8 challenged control group. All other calves were negative.Vaccination clearly reduced transplacental transmission of BTV-8 in the sheep experiment, whereas in the cattle experiment, the incidence of transmission was too low to demonstrate a significant reduction of transmission by vaccination. However, the vaccine very effectively blocked viraemia, which suggests that the vaccine might prevent transmission in cattle as well.Transplacental transmission of BTV has serious economical consequences, due to the loss of progeny to the livestock industry. Vaccination can be an important aid in the reduction of these economic losses. © 2011 Elsevier Ltd.;2012
50109; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit (2012).  Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers Vaccine, 30(3),  647;4;Netherlands;Unknown;2010;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;8;not investigated/not given/not relevant;animal;10;SUBCUTANEOUS;Bovilis BTV8;2;21;1;millilitre;0;21;Challenged with the VBD-pathogen;OvBTV-8Ver1291007 07K07;10;milliliter;42;42;63;After challenge;ELISA, Competitive ELISA (C-ELISA);VMRD;Antibody;Blood serum (as part-nature);10;10;100;% POS, ELISA, Competitive ELISA (C-ELISA);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;293;501094;vaccine;-42;-21;0;21;After challenge; van der Sluijs MTW, et al. 2012.; M.T.W. van der Sluijs, D.P.H. Schroer-Joosten, A. Fid-Fourkour, M.P. Vrijenhoek, I. Debyser, D.A. Gregg, D.M. Dufe, V. Moulin, R.J.M. Moormann, A.J. de Smit;Effect of vaccination with an inactivated vaccine on transplacental transmission of BTV-8 in mid term pregnant ewes and heifers;The effect of vaccination with a commercial inactivated Bluetongue virus serotype 8 (BTV-8) vaccine on the ability of BTV-8 to cross the ruminant placenta was investigated in two experiments. Ten pregnant ewes (Experiment 1) or heifers (Experiment 2) were vaccinated according to the manufacturer's instructions. Three weeks after the completion of the vaccination schedule, all vaccinated animals were infected with BTV-8 together with ten non-vaccinated pregnant animals that served as challenged controls. Four additional pregnant animals received a mock challenge at the same time point. Three weeks after the challenge, the foetuses were collected. In the sheep experiment, the lambs of the vaccinated ewes and the mock infected ewes were negative in the virus isolation, whereas BTV-8 could be isolated from 11/23 lambs of 6/10 ewes in the BTV-8 challenged control group. The incidence and severity of BTV associated lesions, such as haemorrhages, meningitis/encephalitis and necrosis in the placentomes was significantly higher in the BTV-8 challenged control group. The rate of transplacental transmission was less in the cattle experiment: BTV-8 could be detected in 2/10 calves in the BTV-8 challenged control group. All other calves were negative.Vaccination clearly reduced transplacental transmission of BTV-8 in the sheep experiment, whereas in the cattle experiment, the incidence of transmission was too low to demonstrate a significant reduction of transmission by vaccination. However, the vaccine very effectively blocked viraemia, which suggests that the vaccine might prevent transmission in cattle as well.Transplacental transmission of BTV has serious economical consequences, due to the loss of progeny to the livestock industry. Vaccination can be an important aid in the reduction of these economic losses. © 2011 Elsevier Ltd.;2012
50146; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer (2010).  Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle Vaccine, 28(27),  4348;7;Germany;Unknown;2009;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;NA;not investigated/not given/not relevant;animal;6;SUBCUTANEOUS;BTV-Bluevac BTV8 - Inactivate virus vaccine;2;21;NA;not investigated/not given/not relevant;-386;-365;Challenged with the VBD-pathogen;BTV-8 strain from Germany isolated in 2007;4;milliliter;0;NA;0;Challenge day;Real-Time PCR (qualitative or quantitative);BTV-8 VP2 gene;Nucleic acid;Animal blood;6;0;0;% POS, Real-Time PCR (qualitative or quantitative);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;294;501467;vaccine;-386;-365;0;0;Challenge day; Wäckerlin R, et al. 2010.; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer;Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle;The long-term efficacy of three commercially available inactivated vaccines against bluetongue virus serotype 8 (BTV-8) (BLUEVAC® 8, Zulvac® 8, and BTVPUR® AlSap 8) was evaluated in a seroprevalence study and challenge experiments. Seroprevalences 1 year after vaccination ranged from 75% to 100%. In two infection experiments, groups of vaccinated sheep and cattle selected either randomly or for low antibody levels were challenged with a European BTV-8 strain 12 months after vaccination. With two exceptions, all animals, including those with low antibody levels prior to challenge, were protected from viral replication and clinical disease even at low initial antibody levels. Vaccination of susceptible ruminants in yearly intervals is thus considered an adequate scheme for BTV-8 control in Europe. © 2010 Elsevier Ltd. All rights reserved.;2010
50146; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer (2010).  Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle Vaccine, 28(27),  4348;7;Germany;Unknown;2009;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;NA;not investigated/not given/not relevant;animal;6;SUBCUTANEOUS;BTV-Bluevac BTV8 - Inactivate virus vaccine;2;21;NA;not investigated/not given/not relevant;-386;-365;Challenged with the VBD-pathogen;BTV-8 strain from Germany isolated in 2007;4;milliliter;0;NA;28;After challenge;Real-Time PCR (qualitative or quantitative);BTV-8 VP2 gene;Nucleic acid;Animal blood;6;0;0;% POS, Real-Time PCR (qualitative or quantitative);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;295;501467;vaccine;-386;-365;0;28;After challenge; Wäckerlin R, et al. 2010.; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer;Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle;The long-term efficacy of three commercially available inactivated vaccines against bluetongue virus serotype 8 (BTV-8) (BLUEVAC® 8, Zulvac® 8, and BTVPUR® AlSap 8) was evaluated in a seroprevalence study and challenge experiments. Seroprevalences 1 year after vaccination ranged from 75% to 100%. In two infection experiments, groups of vaccinated sheep and cattle selected either randomly or for low antibody levels were challenged with a European BTV-8 strain 12 months after vaccination. With two exceptions, all animals, including those with low antibody levels prior to challenge, were protected from viral replication and clinical disease even at low initial antibody levels. Vaccination of susceptible ruminants in yearly intervals is thus considered an adequate scheme for BTV-8 control in Europe. © 2010 Elsevier Ltd. All rights reserved.;2010
50146; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer (2010).  Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle Vaccine, 28(27),  4348;20;Germany;Unknown;2009;Bluetongue virus;serotype;BTV-8;Sheep (Ovis aries);not investigated/not given/not relevant;NA;not investigated/not given/not relevant;animal;3;SUBCUTANEOUS;BTV-BTVPUR Alsap 8;1;NA;NA;not investigated/not given/not relevant;-365;NA;Challenged with the VBD-pathogen;BTV-8 strain from Germany isolated in 2007;4;milliliter;0;NA;0;Vaccinated, not challenged;Real-Time PCR (qualitative or quantitative);BTV-8 VP2 gene;Nucleic acid;Animal blood;3;0;0;% POS, Real-Time PCR (qualitative or quantitative);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;296;5014620;vaccine;-365;NA;0;0;Vaccinated, not challenged; Wäckerlin R, et al. 2010.; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer;Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle;The long-term efficacy of three commercially available inactivated vaccines against bluetongue virus serotype 8 (BTV-8) (BLUEVAC® 8, Zulvac® 8, and BTVPUR® AlSap 8) was evaluated in a seroprevalence study and challenge experiments. Seroprevalences 1 year after vaccination ranged from 75% to 100%. In two infection experiments, groups of vaccinated sheep and cattle selected either randomly or for low antibody levels were challenged with a European BTV-8 strain 12 months after vaccination. With two exceptions, all animals, including those with low antibody levels prior to challenge, were protected from viral replication and clinical disease even at low initial antibody levels. Vaccination of susceptible ruminants in yearly intervals is thus considered an adequate scheme for BTV-8 control in Europe. © 2010 Elsevier Ltd. All rights reserved.;2010
50146; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer (2010).  Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle Vaccine, 28(27),  4348;19;Germany;Unknown;2009;Bluetongue virus;serotype;BTV-8;Sheep (Ovis aries);not investigated/not given/not relevant;NA;not investigated/not given/not relevant;animal;5;SUBCUTANEOUS;BTV-Bluevac BTV8 - Inactivate virus vaccine;1;NA;NA;not investigated/not given/not relevant;-365;NA;Challenged with the VBD-pathogen;BTV-8 strain from Germany isolated in 2007;4;milliliter;0;NA;0;Vaccinated, not challenged;Real-Time PCR (qualitative or quantitative);BTV-8 VP2 gene;Nucleic acid;Animal blood;5;0;0;% POS, Real-Time PCR (qualitative or quantitative);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;297;5014619;vaccine;-365;NA;0;0;Vaccinated, not challenged; Wäckerlin R, et al. 2010.; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer;Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle;The long-term efficacy of three commercially available inactivated vaccines against bluetongue virus serotype 8 (BTV-8) (BLUEVAC® 8, Zulvac® 8, and BTVPUR® AlSap 8) was evaluated in a seroprevalence study and challenge experiments. Seroprevalences 1 year after vaccination ranged from 75% to 100%. In two infection experiments, groups of vaccinated sheep and cattle selected either randomly or for low antibody levels were challenged with a European BTV-8 strain 12 months after vaccination. With two exceptions, all animals, including those with low antibody levels prior to challenge, were protected from viral replication and clinical disease even at low initial antibody levels. Vaccination of susceptible ruminants in yearly intervals is thus considered an adequate scheme for BTV-8 control in Europe. © 2010 Elsevier Ltd. All rights reserved.;2010
50146; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer (2010).  Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle Vaccine, 28(27),  4348;13;Germany;Unknown;2009;Bluetongue virus;serotype;BTV-8;Cattle (Bos taurus);not investigated/not given/not relevant;NA;not investigated/not given/not relevant;animal;5;SUBCUTANEOUS;Zulvac 8 Bovis;2;21;NA;not investigated/not given/not relevant;-386;-365;Challenged with the VBD-pathogen;BTV-8 strain from Germany isolated in 2007;4;milliliter;0;NA;28;After challenge;ELISA, Competitive ELISA (C-ELISA);cut-off 50%;Antibody;Blood serum (as part-nature);5;5;100;% POS, ELISA, Competitive ELISA (C-ELISA);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;298;5014613;vaccine;-386;-365;0;28;After challenge; Wäckerlin R, et al. 2010.; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer;Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle;The long-term efficacy of three commercially available inactivated vaccines against bluetongue virus serotype 8 (BTV-8) (BLUEVAC® 8, Zulvac® 8, and BTVPUR® AlSap 8) was evaluated in a seroprevalence study and challenge experiments. Seroprevalences 1 year after vaccination ranged from 75% to 100%. In two infection experiments, groups of vaccinated sheep and cattle selected either randomly or for low antibody levels were challenged with a European BTV-8 strain 12 months after vaccination. With two exceptions, all animals, including those with low antibody levels prior to challenge, were protected from viral replication and clinical disease even at low initial antibody levels. Vaccination of susceptible ruminants in yearly intervals is thus considered an adequate scheme for BTV-8 control in Europe. © 2010 Elsevier Ltd. All rights reserved.;2010
50146; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer (2010).  Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle Vaccine, 28(27),  4348;22;Germany;Unknown;2009;Bluetongue virus;serotype;BTV-8;Sheep (Ovis aries);not investigated/not given/not relevant;NA;not investigated/not given/not relevant;animal;6;not investigated/not given/not relevant;Unvaccinated control;NA;NA;NA;not investigated/not given/not relevant;NA;NA;Challenged with the VBD-pathogen;BTV-8 strain from Germany isolated in 2007;4;milliliter;0;NA;0;Not vaccinated/Before vaccination;Real-Time PCR (qualitative or quantitative);BTV-8 VP2 gene;Nucleic acid;Animal blood;6;0;0;% POS, Real-Time PCR (qualitative or quantitative);NA;NA;NA;NA;not investigated/not given/not relevant;NA;NA;NA;299;5014622;control;NA;NA;0;0;Not vaccinated/Before vaccination; Wäckerlin R, et al. 2010.; R. Wäckerlin, M. Eschbaumer, P. König, B. Hoffmann, M. Beer;Evaluation of humoral response and protective efficacy of three inactivated vaccines against bluetongue virus serotype 8 one year after vaccination of sheep and cattle;The long-term efficacy of three commercially available inactivated vaccines against bluetongue virus serotype 8 (BTV-8) (BLUEVAC® 8, Zulvac® 8, and BTVPUR® AlSap 8) was evaluated in a seroprevalence study and challenge experiments. Seroprevalences 1 year after vaccination ranged from 75% to 100%. In two infection experiments, groups of vaccinated sheep and cattle selected either randomly or for low antibody levels were challenged with a European BTV-8 strain 12 months after vaccination. With two exceptions, all animals, including those with low antibody levels prior to challenge, were protected from viral replication and clinical disease even at low initial antibody levels. Vaccination of susceptible ruminants in yearly intervals is thus considered an adequate scheme for BTV-8 control in Europe. © 2010 Elsevier Ltd. All rights reserved.;2010
