"refID","FullReference","groupID","agent","agentSubtype","agentDetails","agentSubtypeDC1","targetSpecies","targetSpecies_C","sampUnitSize","matrix","matrix_C","matrixDetails","temperature","tempDetails","humidity","humidityDetails","labTest","targetLab","maxDetect","truncated","halfLife","LCI_halfLife","UCI_halfLife","rowID","uniqueID","ShortBibliography","Author","Title","Abstract","publicationYear"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",4,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 1.0% MCFA",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Virus Isolation (VI)","Virus",1,"yes",NA,NA,NA,1005,"483144","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",4,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 1.0% MCFA",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Real-Time PCR (qualitative or quantitative)","Nucleic acid",1,"yes",NA,NA,NA,1006,"483144","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",5,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 2.0% MCFA",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Real-Time PCR (qualitative or quantitative)","Nucleic acid",1,"yes",NA,NA,NA,1007,"483145","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",5,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 2.0% MCFA",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Virus Isolation (VI)","Virus",1,"yes",NA,NA,NA,1008,"483145","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",6,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 0.25% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Virus Isolation (VI)","Virus",1,"yes",NA,NA,NA,1009,"483146","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",6,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 0.25% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Real-Time PCR (qualitative or quantitative)","Nucleic acid",1,"yes",NA,NA,NA,1010,"483146","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",7,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 0.5% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Real-Time PCR (qualitative or quantitative)","Nucleic acid",1,"yes",NA,NA,NA,1011,"483147","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",7,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 0.5% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Virus Isolation (VI)","Virus",1,"yes",NA,NA,NA,1012,"483147","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",8,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 1.0% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Virus Isolation (VI)","Virus",1,"yes",NA,NA,NA,1013,"483148","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",8,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 1.0% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Reverse-transcription PCR (RT-PCR)","Nucleic acid",1,"yes",NA,NA,NA,1014,"483148","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
48314,"Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C. (2020).  Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate Journal of Animal Science and Biotechnology, 11(1),  #Pages#",9,"African swine fever virus","subspecies","BA71V","not investigated/not given/not relevant","Other matrices, not animal: specify","Feed",NA,"FEED (Animal feed)","","Commercial pig feed, 2.0% GML",20,"Described as "" room temperature"" . No exact temperature mentioned",NA,"2 gram of feed was mixed with the active ingredient (MCFA mixture: caprylic, capric and lauric acid; or GML: glycerol monolaureate) in different percentages. 100 microliter of EMEM with ASF was added and mixed.","Reverse-transcription PCR (RT-PCR)","Nucleic acid",1,"yes",NA,NA,NA,1015,"483149","Jackman, et al. 2020. ","Jackman, J. A., Hakobyan, A., Zakaryan, H., Elrod, C. C.","Inhibition of African swine fever virus in liquid and feed by medium-chain fatty acids and glycerol monolaurate","Background: The ongoing African swine fever virus (ASFv) epidemic has had a major impact on pig production globally and biosecurity efforts to curb ASFv infectivity and transmission are a high priority. It has been recently identified that feed and feed ingredients, along with drinking water, can serve as transmission vehicles and might facilitate transboundary spread of ASFv. Thus, it is important to test the antiviral activity of regulatory compatible, antiviral feed additives that might inhibit ASFv infectivity in feed. One promising group of feed additive candidates includes medium-chain fatty acids (MCFA) and monoglyceride derivatives, which are known to disrupt the lipid membrane surrounding certain enveloped viruses and bacteria. Results: The antiviral activities of selected MCFA, namely caprylic, capric, and lauric acids, and a related monoglyceride, glycerol monolaurate (GML), to inhibit ASFv in liquid and feed conditions were investigated and suitable compounds and inclusion rates were identified that might be useful for mitigating ASFv in feed environments. Antiviral assays showed that all tested MCFA and GML inhibit ASFv. GML was more potent than MCFA because it worked at a lower concentration and inhibited ASFv due to direct virucidal activity along with one or more other antiviral mechanisms. Dose-dependent feed experiments further showed that sufficiently high GML doses can significantly reduce ASFv infectivity in feed in a linear manner in periods as short as 30 min, as determined by infectious viral titer measurements. Enzyme-linked immunosorbent assay (ELISA) experiments revealed that GML treatment also hinders antibody recognition of the membrane-associated ASFv p72 structural protein, which likely relates to protein conformational changes arising from viral membrane disruption. Conclusion: Together, the findings in this study indicate that MCFA and GML inhibit ASFv in liquid conditions and that GML is also able to reduce ASFv infectivity in feed, which may help to curb disease transmission. © 2020, The Author(s).","2020"
